,,,,,,,,,,,
064_Ex1_HZ1__Heating/cooling_Status,Real,252,0,False,True,False,True,False,EXT1_OP9,,
065_Ex1_HZ2__Heating/cooling_Status,Real,256,0,False,True,False,True,False,EXT1_OP10,,
066_Ex1_HZ3__Heating/cooling_Status,Real,260,0,False,True,False,True,False,EXT1_OP11,,
067_Ex1_HZ4__Heating/cooling_Status,Real,264,0,False,True,False,True,False,EXT1_OP12,,
068_Ex1_HZ5__Heating/cooling_Status,Real,268,0,False,True,False,True,False,EXT1_OP13,,
069_Ex1_Cooling_unit_set_temp.,Real,272,0,False,True,False,True,False,EXT1_oTempT1,,
070_Ex1_Cooling_unit_Actual_temp.,Real,276,0,False,True,False,True,False,EXT1_iTempT1,,
071_Ex1_LH_Colour_dosing,Real,280,0,False,True,False,True,False,EXT1_oPlas1,,
072_Ex1_RH_Colour_dosing,Real,284,0,False,True,False,True,False,EXT1_oPlas2,,
073_Ex2_Gear_Box_Temp,Real,288,0,False,True,False,True,False,EXT2_iTempMot,,
074_Ex2_BZ1_set_temperature,Real,292,0,False,True,False,True,False,EXT2_oTempZ7,,
075_Ex2_BZ2_set_temperature,Real,296,0,False,True,False,True,False,EXT2_oTempZ8,,
076_Ex2_CZ1_set_temperature,Real,300,0,False,True,False,True,False,EXT2_oTempZ1,,
077_Ex2_CZ2_set_temperature,Real,304,0,False,True,False,True,False,EXT2_oTempZ2,,
078_Ex2_CZ3_set_temperature,Real,308,0,False,True,False,True,False,EXT2_oTempZ3,,
079_Ex2_FZ1_set_temperature,Real,312,0,False,True,False,True,False,EXT2_oTempFl1,,
080_Ex2_HZ1_set_temperature,Real,316,0,False,True,False,True,False,EXT2_oTempH1,,
081_Ex2_HZ2_set_temperature,Real,320,0,False,True,False,True,False,EXT2_oTempH2,,
082_Ex2_HZ3_set_temperature,Real,324,0,False,True,False,True,False,EXT2_oTempH3,,
083_Ex2_BZ1_Actual_temperature,Real,328,0,False,True,False,True,False,EXT2_iTempZ7,,
084_Ex2_BZ2_Actual_temperature,Real,332,0,False,True,False,True,False,EXT2_iTempZ8,,
085_Ex2_CZ1_Actual_temperature,Real,336,0,False,True,False,True,False,EXT2_iTempZ1,,
086_Ex2_CZ2_Actual_temperature,Real,340,0,False,True,False,True,False,EXT2_iTempZ2,,
087_Ex2_CZ3_Actual_temperature,Real,344,0,False,True,False,True,False,EXT2_iTempZ3,,
088_Ex2_FZ1_Actual_temperature,Real,348,0,False,True,False,True,False,EXT2_iTempFl1,,
089_Ex2_HZ1_Actual_temperature,Real,352,0,False,True,False,True,False,EXT2_iTempH1,,
090_Ex2_HZ2_Actual_temperature,Real,356,0,False,True,False,True,False,EXT2_iTempH2,,
091_Ex2_HZ3_Actual_temperature,Real,360,0,False,True,False,True,False,EXT2_iTempH3,,
092_Ex2_BZ1_Heating/cooling_Status,Real,364,0,False,True,False,True,False,EXT2_OP15,,
